formula,target
TeMoWSeS2,0.19834297874999773
Na5(SiO3)6,0.34572096288793475
Ba3La7Ti3Cr7O30,0.02950237255000765
ZnSiH12(OF)6,0.0
Nd13Mg2Si4B8O43,0.12614089969641995
Mg2VW3S8,0.23818564940475984
NaMg30SiO32,0.06332694527343818
NaLa(SeO5)2,0.1821328375000002
Gd3Sb4Au3,0.0
Li2FePCO7,0.006097024062495571
Sm(Mn2Ni)4,0.10906092499116138
YH24C9N6(ClO)3,0.09721880970108199
Na2NpH2(CO3)3,0.05380182411764434
FeH12C4NCl4,0.08604631511363792
RbMg6Cd,0.24998392006849324
Pt(NCl)2,1.9436710793333312
LiNi2OF3,0.09091598499999876
Li2NiP2O7,2.821127942222229
Li3Mn2F7,0.05625941229166642
Ho6H40N8O49,0.0
Li5Fe8(BO3)8,0.0405980814305531
LiBH4,0.0
SrMg30MnO32,0.042853181484374225
K4CO4,0.28253105361111164
CdInGaS4,0.08387341321428554
Ca2Mo3O8,0.030493304423073297
Th2SiGe,0.0037228100000001874
Fe2CoO4,0.08015810190476103
LiMnO,1.3433896984003821
LiMn2(PO4)3,0.06143423847221996
Re3HgO9,0.08511109499999847
LiPrSn2,0.012146977500000489
KRb(InAu2)4,0.005465618928571114
SrMg3SiN4,0.0
VCrC2,0.18744410340278073
K2Sn2Hg3S8,0.0
KVH2SO7,0.019618897395837998
TiZnP3WO12,0.06034705902469639
AlFeO3,0.04395583499999933
Ti3Nb2Cr(PO4)6,0.1398847687996021
Li8Mn(O2F)2,0.08644511233333407
Ba2GaBiSe5,0.0
Tb(SiIr)2,0.0
Na2CoP2O7,0.0
H4NClO4,0.3710673831249993
YEr,0.01085284166666689
Na2LiInF6,0.10441822683333424
Er2Mn3Sb3O14,0.002145083920443547
Dy(Mo3Se4)2,0.04890545633333154
MgSnF5,0.1823276173214241
PrScO3,0.0
Na3Ti,0.8175362467528733
Li2Cr3FeO8,0.6434486228968215
H11I(NO3)2,0.2740141309750008
Rb2PrAgF6,0.07698112083333353
Al2O3,0.23946375799999853
Nb2Pd,0.0
KVH2SeO7,0.027017652239578638
VSi7N10,0.2231098034606518
K2CoC4S4N4O3,0.5575282793667284
Rb3NbF6,0.09115691474999998
K8La(PS4)4,0.04089816309482863
P6H17S6(NO)7,0.13734025633887015
ZrScFe4,0.0
Al(C2N3)3,0.18867162156250217
Fe2CuO4,0.11787843267856424
Er2(Ga3Co)3,0.0
Sc29S42,0.231371499542254
Ti2AlCr,0.12850547250000055
Y2CdIn,2.4324419300000004
Mg14ZnSb,0.06958967380714665
La7(IO6)3,0.5145223353124981
La6Sm2Cr5Fe3O20,0.26178364562500533
CuSb2(XeF8)2,0.0
SmYFe4,0.2528176249999996
Ca(GaN)2,0.2548823290000035
YGePd2,2.3739655462499996
PO4,0.8245667687500084
Er4Si2S3O7,0.02927346869791414
Ti2Mn4Si5,0.2159433601136369
RbMg6CO8,0.9142029721874989
MnAg2Sn3S8,0.2763181069047569
MgAl(Bi3O5)4,0.13537510213235215
LiAlH16(CN)4,0.11685533740384813
LiYbGe2,0.0
DySCl,0.0
Yb6N8O33,0.4148641418794341
NbVO5,0.0024709614285711723
Yb2Cu2O5,0.0
CsRb2YF6,0.05747125899999972
Ti4NiBi2,0.0
Na3Cd2IrO6,0.0
NiSO9,0.868329516818183
SrLaCuS3,0.0
ThAs,0.0
Na5CuO4,0.08048507633333113
Rb2AgMoBr6,0.06111032012499518
CaF2,0.24025146000000142
C,1.000524350000001
Ta2Co3Si,0.0
TaInRh2,2.7324277403125006
Cu3B6H2O13,0.04240337273149031
AlH12,0.12336965807692613
Ti3Cr3Si5,0.011396442727272138
ThSi,0.0
AlCo(WO4)2,0.05049672370192404
Sr2Pr2Tl2Cu3O10,0.0851682387876016
Ni,0.6202391299999999
S2N,0.30786248375000014
Lu10Mn13C18,0.0
YAg2Pb,1.9882568750000003
Dy2S3O20,0.6606784439999984
SrNi5N4,0.22125427503333217
FeSiO4,0.2616163849999982
Ti6Tl5AgSe27,0.0
TbAgTe2,0.0
Sr2CoO4,0.04733608642861853
Er3(CuSn)4,0.0013538695454542449
Li9Mn2Co5O16,0.11039130062500035
Dy3AlFeS7,0.0559857316666621
K2Ga2Sb3,0.0
Ni2W4C,0.0
SrZnIn3,0.0
Li2Mn3O6,0.08612851739898275
YbNi,0.02445374999999972
BaLi2Tl,1.3176199327083333
VNi3,0.21714549250000026
U(PO3)4,0.003111617132352862
K2Ag2SnSe4,0.0
SrGe7N10,0.01643856378472197
TeMoWSe2S,0.12446285333333407
RuOF4,0.025005402336310212
Mn(CoN)4,0.19598775388888612
Mo4O5,0.6810918981944454
LiFe4(PO4)3,0.05064693737498516
ErTl,0.0
ZnB4O7,0.058432082812500674
KCa2P4H11O18,0.00413897750001091
Mn4FeS5,0.08100479450000009
VO2,0.16138561000000173
MgMn6(OF2)4,0.157768014736841
RbSe,0.4932327158333334
BaFeCoPbO5,0.04027455133680036
CaSiO3,0.24122863316667154
Na2Mg(SO6)2,0.30456856411764655
SmErIn2,0.0
NaClO3,0.03484653975000018
LaPr3,0.017328075
BC6BrNF5,0.33388920948288714
Be13W,0.9634541923214286
NdCdHg2,0.0
Sr2UO4,0.1479919288571434
YTmRh2,0.012658287499999865
KSn2F5,0.12225106333333802
V2O5,0.5043798856666672
Zr3As2,0.0
K2GdAuCl6,0.14609221422222252
Mn6OF11,0.03192845506944053
SmS3(NO3)3,0.6170628482812637
Na6NiO4,0.029223952500001538
KCeSnWO6,0.18701046925000675
Ba(GdS2)2,0.0
Er6Al2Ge7,0.013265697333331161
Na2P2H12O11F2,0.023201607413799508
Mn3P6WO24,0.01544480580881924
Ag5(Sn3S8)2,0.025619237199072664
LiVFeP2(HO5)2,0.02411419371324719
Mn2P2H7NO10,0.053729339356072714
Ho(GaFe)6,0.14772044769230241
Li4UF8,0.02692818865383284
Ca3La3(BO3)5,0.0
Cs3AsF6,0.014838526999999324
MgCu2(WO4)2,0.15913649211538416
In12Se19N2,0.41622570901988665
TbMgSe3,0.3435537506666684
CaMg30SiO32,0.08858269478515624
KCo2As2HO8,0.0
Sr2CaReO6,0.0
VZnNiP2O9,0.049327090476189994
Ba2La3Ti3NbO15,0.024115728229160638
Sc(CoSi)2,0.0
TbPmRh2,0.0
Na3MnPCO7,0.00971094846153786
Nd2VFeO6,0.0
MgMn4Cu2(PO4)6,0.09423056932430729
CeAlCo4,0.10325888615384837
Mg(AgO2)2,0.20509867119047698
Tm2WO6,0.010584637499999161
ZrS2N,1.24201145325
Sr3Li,0.07200627041666663
ErPd,0.0
P3Pb5O12F,0.009097242619048096
CuCl2,0.08656986
SiPt3,0.0998105937500009
Li2Mn4OF8,0.07943823300000474
CuTeO4,0.0
MgSbO3,0.19844643370833204
K2Na2Eu4Nb2O13,0.0008046623369555306
PrInAg2,0.0
YbLuAl4,0.021012173333333273
HoErCd2,0.0064112874999997516
Ho2AgRu,0.0
Ru3I,0.7954015075000003
Pm2MgS4,0.17625495035714334
Al12Ga(S2O33)2,1.0199875528313234
BaAsAu,0.0
Li5Mn2CoO8,0.11368236750000005
Ac3Si,0.08114728500000012
Li2Mn2Si2O7,0.08449345333332658
CsAsH6(CSe)2,0.08288823062500938
HoPd2,0.29577487466666685
Ba8Mn6Co2ClO22,0.004740342254328844
K4BaTi6S20O,0.0004005925846346514
Mg3Zr,0.05224115057046985
H5C2NO,0.05679335402776253
LiFe2(BO3)2,0.04910892971590286
BaH4(CO3)2,0.045687413846153824
Ho3(Si3Pd10)2,0.0
MgInCu2,1.44726840375
CeGd3,0.07865154874999902
K3YF6,0.07065391299999924
Li4Ti3(CoO4)3,0.10896799488636333
NdMg2Ni9,0.001356300208330552
MoRuN3,0.32479240573333357
K3AlH6,0.0
Li2FeNiO4,0.0036536559374926725
Cs2LiBiF6,0.005219256000001948
AlSn(WO4)2,0.19889358583333383
UBrO5,0.15936494053571248
Rb(CrS2)2,0.0
HoCoC,0.05866787166666754
DyZr6(PO4)9,0.007989580961524467
Sm2Mo8O45,0.6093764425757646
CuRh2Pb,0.02733463249999879
MnFe2Pb8F24,0.003254896428581233
K4XeO15,0.2314322867499996
ZnFeO2,0.151283420625
Hf6Si7Ni16,0.0
Cs5Mo8P(H3O16)2,0.0
Na3(PO4)2,0.195694304551286
SmCO4,0.008141058611112584
TiFe2Sb,0.02719894499999409
Dy2MgS4,0.07387252642857156
KAl3(SiO4)3,0.16932222394736662
CuCO3,0.08511432700000388
MnOF,0.04564080486111077
CrH20S2(NO7)2,0.011643451901922397
K3Cu2P4HO14,0.0
SrMnP2O7,0.0
LiFe2(ClO)2,0.058818584523808504
CaMg2,0.10989320583333329
LaGa4Fe9C,0.0
FeC4S2N3O5,1.1625123060000009
Rb2NaH5(CO4)2,0.0
EuTl3,0.014788432500000503
TaBr5,0.0
Ba2BiSbO6,1.4620637129999992
Ba(InSe2)2,0.0
Li2MgMn3O8,0.0
Sr10P6O25,0.0
Na3AsO4,0.0
La2NiAs2O,1.6762810481712966
MgMnCoS4,0.10591079005952331
Li8PrO6,0.07157465762499982
MoPCl9,0.0005956803030304769
Ti2O,0.3232059616666678
Li7Mn4CoO12,0.02489976322917542
Na6Ti11O24,0.05829703422765142
HfInNi2,0.07799076062096688
Na2FeO3,0.07476096499998963
CaV(SiO3)2,0.004525415266673605
Th3S,0.7359642275000002
CrCoH18(CN2)6,0.1110643553947348
Sb2(CN2)3,0.16907840818181796
ScBRh3,0.0
Ga3Te3Cl,0.0
Mg30ZnCO32,0.12011830945312418
Sm3GaO6,0.0
UTeS,0.0
Eu4C2N4F5,0.0
Tm2Ge3,0.26293031700000036
NbIn(TeO4)2,0.01625695365575819
Ni(AsO3)2,0.0
H7C2N4ClO5,0.42982622653508873
SrCa7Ti3Mn5O20,0.09330655027778256
ZnCrO4,0.01654768333333223
Li8Mn7Fe(BO3)8,0.0023645930952369554
Na3CoC2ClO6,0.0
Li4Mn3(FeO4)3,0.07250623080418972
Pb2SeN2O9,0.0
MgGaH5,0.0011134942857147223
Fe3Sn,0.12937833000000065
FeCuBi2(AsO6)2,0.09655165072916638
Mg14SbC,0.339726720815678
Nd3Th,0.07730739499999917
YbAu,0.0
Sr2TiCu2O7,0.1259216915104151
Ca2Co2O5,0.19215964527777185
Y3Pd2,0.004953287250001104
Sr2AlCO3F5,0.0
Er2ReC2,0.0
Gd2TeO2,0.0
PaC2,0.03318370999999942
NaLi5Fe2P2(CO7)2,0.04120263846153893
Sr2LiFe2N3,0.0
Li9Mn7O16,0.03446221484374945
Li5Fe8(BO3)8,0.043013692541664206
Nd3Lu,0.0062344500000000025
LiNd2(HO)6,0.1942448766666649
Al2ZnS4,0.013393648214286458
In2Ni3S2,0.0
Mg30CrCO32,0.23441191476562473
Ba3LuRu2O9,0.0
Mn3SnO8,0.04412232104160996
Li3NbF6,0.3462632770666678
LiFe2C2O7,0.10541014041667118
Mn2VO4,0.0634967752857154
Li3Fe2(PO4)3,0.004864386749999561
KCuF3,0.00022276400000365015
Li4TiFe3Sn2(PO4)6,3.7536315646562612
TiCrSO8,0.03226147733711926
RbRuF6,0.0
NaHSeO3,0.0
Ba2AlTlV2O7,0.3829297350320111
YNb(TeO4)2,0.0
KMg30CrO32,0.13782940947265665
Mg14NbSiO16,0.26603714973684056
CsMg6V,0.49817654144150647
Li4Cr3NiO8,0.02255270796875042
Sc3As2,0.01203530999999991
Ca3Mn2(SiO4)3,0.025506701652796337
Zn(SbO2)2,0.12753196214285634
ZnMo3O7,0.5290693277272691
LaY9Si8,0.011709714944444727
CaLaFeCoO6,0.04091110083333227
LiV2OF5,0.07469067111110839
KGdF4,0.0
K2CoH12(SeO7)2,0.0
Pr2Co12P7,0.0
Sr2LaCoO6,0.16965346285420146
NaAl5FeP4(H5O12)2,0.007264446055557983
RbTlF3,0.0
Ca(HO)2,0.0
KInN,0.5532294164854226
LiB(H3N)3,0.17895877541666927
Ba2NdVO6,0.11058782862500038
KEuMnBiO6,0.17183581599999886
EuInGe,0.0377583330000002
KFeN,0.2365948456666649
Li2Mn3NbO8,0.015415007817477289
Zr20Sn13,0.007346828030303065
Sm4Pt,0.4893418226666668
Sb,0.2678947942857146
HfMg30ZnO32,0.09614182394531223
NaTi3AlO8,0.01269165050001142
VZnO2,0.19890240708333184
Ca3B5Cl2O21,0.5953731995564446
Ca5(GaSb3)2,0.0
Mg(FeO2)2,0.12845595142857125
Ti5Si3,0.0
LiMo(PO4)2,0.057482073958352586
Li2Ni(SO4)2,0.0018033458653841095
KSbSe2,0.014577543749999755
Sr(Si3N4)2,0.0
H3ClO5,0.06653700972222154
Mn2GeO4,0.031186588214225708
LaFeGe2O7,0.0
InBi2S4Br,0.0027390935937505745
BaNd2ZnO5,0.012544060648146171
YB2Mo,0.09771529930555545
CuGeO3,0.02487160533332755
Tm(CoSi)2,0.0
Li2AlCoO4,0.07757568812499915
LiAcHg2,0.0
Mg5Si9,0.2696553857142865
Li3La3(MoO6)2,0.0
U2Mn(AsO10)2,0.5655672702999954
Sr3(CrN2)2,0.09842422124999572
Sr6Ti3FeO14,0.006838223333352822
Ba2DyWO6,0.03257084612499206
RbTlP2(HO2)4,0.004796403593749332
SmSI,0.0
KSn3,0.057299160870536436
Mg4SiSn,0.39547106333333293
Bi6Rh12O29,0.024607156170211475
TaAlNi,0.0311605488333333
EuAg(WO4)2,0.0
LaN3O13,0.31149525470587847
Rb2NdCuI6,0.0950159880000001
CaF,0.3654533474999999
Ca3Fe3(AsO4)4,7.594148361711461e-06
Er(AlGe)2,0.0
Nd4Au2O9,0.0
P6H24N6O19,0.1326271672272803
La3MnFeS7,0.04554242791666141
Bi2O3,0.9067888160000015
MgPb2,0.03294018500000062
SrGaBO4,0.0030687146428576284
La2GeI2,0.0
Li3Mn4(BO3)4,0.04482461008695893
Ca4Bi6O13,0.00283832576087395
Na4(WO3)5,0.015950224187500694
LiMn2(BO3)2,0.08173100268181166
RbMg6Cr,0.4385026953838089
InRh3,0.05985236750000045
Mg14MnV,0.1784989571891633
Pr2(CuSn)3,2.2129696400000025
Na2O,0.07894753166666613
Tm3Sb5O12,0.0
Na5BiO5,0.0
PaInRu2,0.0
CsK2InF6,0.12801309675000105
Ta3NbV4O20,0.00023392205357808393
YCdGa,0.5396587922222218
Ho2AlRu,0.11061246774038569
Mg2PHO5,0.4116161602778021
BaSrTbHfO6,0.07057683793749803
V2P3O11,0.01377249125000013
Na12SnGe8,0.0
ScSn,0.17333165196428535
Ce(LuS2)3,0.0
Mn2GaRh,0.1825064710344826
LaMg2Ag,0.10723916916666587
Na2UO4,0.0
LiPbN,0.49454112111111126
Sb28(Mo3Ru)3,0.0
Ti4(FeO4)3,0.1685419486842754
UC,0.0
Eu2ZnGe3,0.0
Li2Fe2Si2O7,0.09043076076923384
Y4Fe4Co12B3C,0.010514978248109763
Ca3CuN3,0.18298190767857125
Li2BeSiO4,0.005659240000003507
Nd5Pb4,0.0
LiTi11O20,0.011526525234375029
CsRbMg6,0.28453376118773144
V2NiO6,0.040472697098765664
Li5Mn8(BO3)8,0.05986050224447048
ZrVW,0.0
LiNb(PO3)4,0.07260509286110395
Ru(C2N3)3,0.32846819468750077
BaCaCeSnO6,0.1475860915000018
CuH4C2NCl3O,0.5514624004166659
KNa2LiTi2Fe2(SiO3)8,0.0
Cu7Si2,0.06713815511110965
Al12Re,0.0
RbCNO,0.0
CaAl2Si3O10,0.3634407643749933
Ba2YSbO6,2.0777923510000003
Nb2C,0.01819527333333326
Ce(ErS2)3,0.004290073083314638
Li2VFe(P2O7)2,0.003689035454544687
Pr2SO2,0.0
ZnP2WO7,0.32126224460227437
SrMg30CdO32,0.05538572609374892
K3Nb(SO4)4,0.0
Sc7CI12,0.0
PrDyTl2,0.0
BaCaCeHfO6,0.17682183500000193
Er2MgTl2(WO4)4,0.06600862811666808
Ge(C6F5)4,0.9383069978888878
HoH12C2O4F,0.5770214403750016
RbMg14SbO16,0.28201822687499956
Hf2N,0.0
MgAl2O4,0.6281383135714291
Si(Bi3O5)4,0.00661956994949886
Y3Mg2WS8,0.16421536749999888
CaV4O6,0.025878841212120918
Cs2O,0.09067444499999988
Mn7P12WO48,0.04699605150734243
Tl2HgSb,0.6731489474999997
Ca3Ta2O8,0.05000818280219832
Mg(GaO2)2,0.007093802857142784
TmCuGe,0.039323348333333286
Sn3F8,0.0
Ba2LiY2(Fe2O5)2,0.12342184482456364
Dy2TeO6,0.006854831481480694
Y2Cr3O9,0.2807361257143004
MgV8(OF)8,0.1654665936999713
Li3Mn(PO4)2,0.07104724962298992
Ce3CoGe2,0.0
H3C6SeO3F5,0.3128487137586813
V2O5,0.5244888929047615
TaCr3(AgS4)2,0.03867686184522867
W2O5,0.24734547456043998
Li2NiO2F,0.08934326750000299
Ba4Si21Au2,0.03382437965811658
NaFe3Si3O10,0.005210393970577876
VZnO2,0.20974400145833183
FeCoBi2(AsO6)2,0.09758421958333141
MoW3(Se3S)2,0.07325631125000154
Li2Ti3VO8,0.09527909267857204
Bi6W4O21,0.13959453395161514
Zr5P7Pd9,0.0
Sr2CeMn3O9,0.029123934027770915
LiVCO4,0.0400374954166649
KLiSb3O8,0.09328114740385018
Mg14AlSb,0.053625660473073156
Pr2Sn3(PbS4)3,0.009265612250000999
BaHf(SiO3)3,0.0
Ba2BiIrO6,0.01121123744443775
Sr4LiMn2Ga2O11,0.16980045602497107
TaCr3(AgS4)2,0.12812308934522854
Li2TiMn3O8,0.07209253847221486
Ca(FeO2)4,0.13858887538461317
Zn2NiPt,2.1467681425
Sm3(SiNi3)2,0.0
Mn2SiMo,0.10184496291666711
PmTlAu2,0.0
KLaCr2O8,0.0
Na3N,0.3058556656321838
K3SbS4,0.0
AgTe3I,0.1755535268846149
Er2Pt,0.0
BePO4,0.06440129666666561
LiMg(AlH4)3,0.028108500735290587
Tl6SCl4,0.011131942929292649
Mg(MoO2)2,0.1425441623214283
Ho2MgTc,0.08843139437499925
Pu2SnHg,0.0
SnH10Br4O5,0.022513876249999676
Ca2Nb2SbO8,0.17629281583333167
NaSiSbCO7,0.059483307727275836
MnCdHgTe3,0.0041114166918094774
Ti3V2O9,0.31935878062501644
BiBr7(N3F2)2,1.572743593194443
Li2TiFeO4,0.03862018218750052
Sc2V2O7,0.05189669534091834
Li5VF8,0.04706989035714404
Mg6Si5,0.2199367345454526
MgMn8(SO3)8,0.2297624285888462
DyZnIn,0.0
Na2SnO3,0.004344153333329714
CaYNb2O7,0.08188593806818822
Ho5Pb4,0.0
Na2YCuF6,0.290169037750001
V3O5,0.002655356874999626
CaZnSi3O8,0.005011144487181873
Tb6IrBr10,0.0
EuScO3,0.04440296275000222
CoSO8,0.4852148069999993
LaNbO2,0.634653792687514
PbCBr3N,0.3272222408072931
Cs2AgAsS4,0.0
Mg2SnIrO6,0.13960686700000213
NaInTe2,0.0
Cu3OF5,0.027358064479167332
KZr6MnCl14,0.0
Ca3Tl5,0.009555235000000106
MgCuSb,0.0
La2Bi,0.0
Li3V4O7F5,0.08955671710526758
BaCu6Te6Se,0.05032331285714253
Tb(IO3)3,0.5103336821153865
Pr2Ru2O7,0.0424822119090944
Mg6TiNb,0.2479910897762867
NiP4,0.07834155050000113
Na3AlH10C6O17,0.05197060195945724
P2RhClF6,0.0
CoCuCO5,0.12632480377976396
Ho2OsC2,0.0
MgFe2O3,0.019364109999998824
InGa2Sn,1.1994314250000002
NaHgH2Cl3,0.7466491435714282
MnH4(SO6)2,0.22945988425439445
Te4Mo(WS)2,0.08332429222222082
RbNa2B6ClO10,0.002740002458320845
Ta2O5,0.0
PrAu,0.005929672500000649
Rb2SnO3,0.0
MgCr3(SO4)6,0.2905090425735306
MgSc2Ru,0.10369779749999974
Mg6SiMo,0.31836998755333124
La4CrS7,0.23344447430555526
V6Si7Ni16,0.012681357327585019
CaAsPt,0.0
FeO2,0.27556945916666287
SrMg14SnO16,0.21208685539062433
Sr3Yb,0.04117768250000009
Ce4Ni4Bi3Sb5,0.0
Li3Mn2(SiO4)2,0.08439471036110024
Ho3Ga,0.09830474781250054
SrCa2I6,0.08836387000000334
CoMo4N5,0.20348220660000038
Ti4CN3,0.0
Ca3Mn2WO9,0.02939041679167076
BaMg14SnO16,0.3130657485156245
CaGaH4,0.24074615013888945
Pr2Ga12Pd,0.0
Ba8Bi4O17,0.022675270229886024
Y(CO2)3,0.514414178687499
Li3Fe4WO8,0.08215140218749895
LiVBO4,0.08956788095235702
Zr2TiAl,0.13437481666666518
TcXeO4F5,0.24529764806817855
YSe2,0.0
PaIn3,0.0
Na3Cd(RhO2)8,0.017691773660713395
KTl(CoSe)4,0.035964059168749785
Na(RuO2)2,0.010980068214286653
HPd3,0.5223422512499996
ScRu(NF)6,1.63471900410714
VH17C4S4(O5F3)4,0.14781949663709337
HoV2O2,1.2028024054166693
Rb2U3(TeO7)2,0.0
Fe3OF5,0.08125960907408913
BaSc2O4,0.0
LiLa4CoO8,0.03929520339285553
Eu5Si3O13,0.0
LuAlB4,0.0
UNb6O16,0.055100846478262966
Sm4Fe34C3,0.021921729565864467
YWF5,0.37088174535714735
Li7Ho3(MoO4)8,0.03267075961665
KCaHfBiO6,0.11809994275000069
Sb4Xe2F19,0.09145409303333274
In2AgS3Cl,0.0
Ba8Li13GaSb12,0.0
Nb4Cr7Si8,0.014368901596725436
Sr6CaMn4O13,0.029301566527771605
SOF2,0.0
MnSiNi,0.24121235249999984
Ti19Se20,0.04640790153845398
Fe3O4,0.9738703048214141
Ti3Cr2Co(PO4)6,0.082157248639394
Pr3Ga10Ni,0.0011867751785734626
Li4Ti5O12,0.026463573571424703
Ho2CuIr,0.014457732152775904
VZn2WO6,0.1084617519999993
ZrFeSi2,0.017842573958334107
LiNiBO3,0.015267630694374645
CsMoO3,0.37376552449999956
Zn(SbO2)2,0.11872174214285547
Te(WO4)2,0.18527684829546054
TlGa(SeO4)2,0.0357726348784686
MgBi2,0.09468018111111087
NbCo2,0.020173794222221986
RbInI4,0.0
GdYCo4,0.0
Dy2V2O7,0.08611117727274475
Mg7Si2(H3O7)2,0.0008688431034444832
Na3BSbPO7,0.04614256528159277
LaCo5,0.03347519532608789
Nd6CdFe13,0.012560981500000956
